SENSOR_PROTOCOL_IDENT,HEALTH_PROTOCOL_TYPE_IDENT,SENSOR_PROTOCOL_CODE,DESCRIPTION,LOCALIZED_DESCRIPTION,DATA_TYPE,UOM_CODE,ACTIVE,BITLENGTH,SLOPE,OFFSET,NAME,EXPRESSION,KALMAN_Q,KALMAN_R,APPLY_FILTER,CREATED_TIMESTAMP,CREATED_LOGIN_NAME,LAST_UPDATED_TIMESTAMP,LAST_UPDATED_LOGIN_NAME,ALIAS,GROUP,ACCESS
100,987CDA7B-90CD-40D7-96AE-8BB0202FC218,SPN16424,Brake Cooling Oil Pressure,NULL,?,KPA,Y,16,1,0,Brake Cooling Oil Pressure,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
101,987CDA7B-90CD-40D7-96AE-8BB0202FC218,SPN15414,AirConditioner Compresser Pressure,NULL,?,STATE,Y,2,1,0,AirConditionar Compresser Pressure,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
102,987CDA7B-90CD-40D7-96AE-8BB0202FC218,SPN01400,Hoist Pump Oil Pressure,NULL,?,KPA,Y,16,1,0,Hoist Pump Oil Pressure,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
103,987CDA7B-90CD-40D7-96AE-8BB0202FC218,SPN18401,Body Up Lamp Status,NULL,?,,Y,8,1,0,Body Up Lamp Status,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
104,987CDA7B-90CD-40D7-96AE-8BB0202FC218,SPN18410,Body Angle,NULL,?,PERCENT,Y,8,1,0,Body Angle,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
105,987CDA7B-90CD-40D7-96AE-8BB0202FC218,SPN11401,Hoist Lever Angle,NULL,?,PERCENT,Y,8,1,0,Hoist Lever Angle,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
106,987CDA7B-90CD-40D7-96AE-8BB0202FC218,SPN11403,Hoist Lever Position Caution Lamp,NULL,?,,Y,2,1,0,Hoist Lever Position Caution Lamp,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
107,987CDA7B-90CD-40D7-96AE-8BB0202FC218,SPN18408,Hoist Mode,NULL,?,,Y,8,1,0,Hoist Mode,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
108,987CDA7B-90CD-40D7-96AE-8BB0202FC218,,Empty Weight,NULL,?,TON,Y,16,1,0,Empty Weight,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
109,987CDA7B-90CD-40D7-96AE-8BB0202FC218,SPN15017,Machine Position Measured Latitude,NULL,?,DEG,Y,32,1,-210,Machine Position Measured Latitude,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
110,987CDA7B-90CD-40D7-96AE-8BB0202FC218,SPN15018,Machine Position Measured Longitude,NULL,?,DEG,Y,32,1,-210,Machine Position Measured Longitude,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
111,987CDA7B-90CD-40D7-96AE-8BB0202FC218,SPN00006,Fuel Temperature,NULL,?,C,Y,8,1,-210,Fuel Temperature,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
112,987CDA7B-90CD-40D7-96AE-8BB0202FC218,SPN00009,Engine Oil Level,NULL,?,PERCENT,Y,8,1,0,Engine Oil Level,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
113,987CDA7B-90CD-40D7-96AE-8BB0202FC218,,Engine Blow By,NULL,?,KPA,Y,8,1,0,Engine Blow By,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
114,987CDA7B-90CD-40D7-96AE-8BB0202FC218,,Coolant Pressure,NULL,?,KPA,Y,8,1,0,Coolant Pressure,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
115,987CDA7B-90CD-40D7-96AE-8BB0202FC218,,Coolant Level,NULL,?,PERCENT,Y,8,1,0,Coolant Level,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
116,987CDA7B-90CD-40D7-96AE-8BB0202FC218,SPN00031,Fuel Rate,NULL,?,L/H,Y,16,1,0,Fuel Rate,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
117,987CDA7B-90CD-40D7-96AE-8BB0202FC218,,Inter Cooler Coolant Pressure,NULL,?,KPA,Y,8,1,0,Inter Cooler Coolant Pressure,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
118,987CDA7B-90CD-40D7-96AE-8BB0202FC218,SPN00401,Fuel Level,NULL,?,PERCENT,Y,8,1,0,Fuel Level,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
119,987CDA7B-90CD-40D7-96AE-8BB0202FC218,SPN00404,Engine Radiator Level #2,NULL,?,STATE,Y,2,1,0,Engine Radiator Level #2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
120,987CDA7B-90CD-40D7-96AE-8BB0202FC218,SPN00412,Engine Radiator Level #1,NULL,?,STATE,Y,2,1,0,Engine Radiator Level #1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
121,987CDA7B-90CD-40D7-96AE-8BB0202FC218,SPN00403,Engine Oil Level Switch #2,NULL,?,STATE,Y,2,1,0,Engine Oil Level Switch #2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
122,987CDA7B-90CD-40D7-96AE-8BB0202FC218,SPN00411,Engine Oil Level Switch #1,NULL,?,STATE,Y,2,1,0,Engine Oil Level Switch #1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123,987CDA7B-90CD-40D7-96AE-8BB0202FC218,SPN00414,Air Filter Status #2,NULL,?,STATE,Y,2,1,0,Air Filter Status #2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
124,987CDA7B-90CD-40D7-96AE-8BB0202FC218,SPN00413,Air Filter Status #1,NULL,?,STATE,Y,2,1,0,Air Filter Status #1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
125,987CDA7B-90CD-40D7-96AE-8BB0202FC218,SPN00097,RAD Outlet Temperature,NULL,?,C,Y,8,1,-40,RAD Outlet Temperature,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
126,987CDA7B-90CD-40D7-96AE-8BB0202FC218,SPN00250,LTA Outlet Temperature,NULL,?,C,Y,8,1,-40,LTA Outlet Temperature,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
127,987CDA7B-90CD-40D7-96AE-8BB0202FC218,SPN13402,Reduction GearOil Temperature #Left,NULL,?,C,Y,8,1,-40,Reduction GearOil Temperature #Left,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
128,987CDA7B-90CD-40D7-96AE-8BB0202FC218,,Reduction Gear Oil Level Switch #Left,NULL,?,STATE,Y,2,1,0,Reduction Gear Oil Level Switch #Left,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
129,987CDA7B-90CD-40D7-96AE-8BB0202FC218,,Reduction Gear Oil Pressure Switch #Left,NULL,?,STATE,Y,2,1,0,Reduction Gear Oil Pressure Switch #Left,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
130,987CDA7B-90CD-40D7-96AE-8BB0202FC218,SPN13403,Reduction Gear Oil Temperature #Right,NULL,?,C,Y,8,1,-40,Reduction Gear Oil Temperature #Right,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
131,987CDA7B-90CD-40D7-96AE-8BB0202FC218,,Reduction Gear Oil Level Switch #Right,NULL,?,STATE,Y,2,1,0,Reduction Gear Oil Level Switch #Right,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
132,987CDA7B-90CD-40D7-96AE-8BB0202FC218,,Reduction Gea rOil Pressure Switch #Right,NULL,?,STATE,Y,2,1,0,Reduction Gea rOil Pressure Switch #Right,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
133,987CDA7B-90CD-40D7-96AE-8BB0202FC218,SPN03429,Resume/Accel Switch,NULL,?,STATE,Y,2,1,0,Resume/Accel Switch,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
134,987CDA7B-90CD-40D7-96AE-8BB0202FC218,SPN03428,Set/Decel Switch,NULL,?,STATE,Y,2,1,0,Set/Decel Switch,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
135,987CDA7B-90CD-40D7-96AE-8BB0202FC218,SPN03427,Auto Retard Switch,NULL,?,STATE,Y,2,1,0,Auto Retard Switch,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
136,987CDA7B-90CD-40D7-96AE-8BB0202FC218,SPN03426,Auto Cruise Switch,NULL,?,STATE,Y,2,1,0,Auto Cruise Switch,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
137,987CDA7B-90CD-40D7-96AE-8BB0202FC218,SPN15400,Alternator Potential (Voltage),NULL,?,VOLTS,Y,16,1,0,Alternator Potential (Voltage),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
138,987CDA7B-90CD-40D7-96AE-8BB0202FC218,SPN15401,Alternator Lamp Status,NULL,?,STATE,Y,2,1,0,Alternator Lamp Status,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
139,987CDA7B-90CD-40D7-96AE-8BB0202FC218,SPN15036,Key Switch Status,NULL,?,STATE,Y,2,1,0,Key Switch Status,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
140,987CDA7B-90CD-40D7-96AE-8BB0202FC218,SPN10403,Steer Accumulator OilPressure Warning Lamp,NULL,?,STATE,Y,8,1,0,Steer Accumulator OilPressure Warning Lamp,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
141,987CDA7B-90CD-40D7-96AE-8BB0202FC218,SPN04402,Auto Lubrication Solenoid,NULL,?,STATE,Y,8,1,0,Auto Lubrication Solenoid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
142,987CDA7B-90CD-40D7-96AE-8BB0202FC218,SPN04403,Auto Lubrication Pressure Switch,NULL,?,STATE,Y,8,1,0,Auto Lubrication Pressure Switch,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
143,987CDA7B-90CD-40D7-96AE-8BB0202FC218,SPN04405,Auto Lubrication Interval,NULL,?,,Y,16,1,0,Auto Lubrication Interval,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
144,987CDA7B-90CD-40D7-96AE-8BB0202FC218,SPN04401,Hydraulic Oil Level Switch,NULL,?,STATE,Y,1,1,0,Hydraulic Oil Level Switch,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
145,987CDA7B-90CD-40D7-96AE-8BB0202FC218,SPN04413,Auto Lubrication Off Warning,NULL,?,STATE,Y,1,1,0,Auto Lubrication Off Warning,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
146,987CDA7B-90CD-40D7-96AE-8BB0202FC218,SPN04414,Auto Lubrication On Warning,NULL,?,STATE,Y,1,1,0,Auto Lubrication On Warning,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
147,987CDA7B-90CD-40D7-96AE-8BB0202FC218,,PWM #1 FB Curennt,NULL,?,AMPS,Y,16,1,0,PWM #1 FB Curennt,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
148,987CDA7B-90CD-40D7-96AE-8BB0202FC218,,PWM #2 FB Curennt,NULL,?,AMPS,Y,16,1,0,PWM #2 FB Curennt,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
149,987CDA7B-90CD-40D7-96AE-8BB0202FC218,,PWM #3 FB Curennt,NULL,?,AMPS,Y,16,1,0,PWM #3 FB Curennt,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
150,987CDA7B-90CD-40D7-96AE-8BB0202FC218,,PWM #4 FB Curennt,NULL,?,AMPS,Y,16,1,0,PWM #4 FB Curennt,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
151,987CDA7B-90CD-40D7-96AE-8BB0202FC218,,PWM #5 FB Curennt,NULL,?,AMPS,Y,16,1,0,PWM #5 FB Curennt,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
152,987CDA7B-90CD-40D7-96AE-8BB0202FC218,,PWM #6 FB Curennt,NULL,?,AMPS,Y,16,1,0,PWM #6 FB Curennt,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
153,987CDA7B-90CD-40D7-96AE-8BB0202FC218,SPN19420,Disp Payload,NULL,?,TON,Y,16,1,0,Disp Payload,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
154,987CDA7B-90CD-40D7-96AE-8BB0202FC218,SPN19427,Bucket Count,NULL,?,,Y,16,1,0,Bucket Count,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
155,987CDA7B-90CD-40D7-96AE-8BB0202FC218,SPN03441,ALT bearing TEMP,NULL,?,C,Y,8,1,-40,ALT bearing TEMP,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
156,987CDA7B-90CD-40D7-96AE-8BB0202FC218,SPN03442,Motor L Outer bearing TEMP,NULL,?,C,Y,8,1,-40,Motor L Outer bearing TEMP,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
157,987CDA7B-90CD-40D7-96AE-8BB0202FC218,SPN03443,Motor L Inner bearing TEMP,NULL,?,C,Y,8,1,-40,Motor L Inner bearing TEMP,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
158,987CDA7B-90CD-40D7-96AE-8BB0202FC218,SPN03444,Motor R Outer bearing TEMP,NULL,?,C,Y,8,1,-40,Motor R Outer bearing TEMP,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
159,987CDA7B-90CD-40D7-96AE-8BB0202FC218,SPN03445,Motor R Inner bearing TEMP,NULL,?,C,Y,8,1,-40,Motor R Inner bearing TEMP,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,4AD87818-7FED-400E-9C42-56A1E82075DC,SPN14407,Odometer,NULL,?,KM,Y,32,1,0,Odometer,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2,4AD87818-7FED-400E-9C42-56A1E82075DC,SPN14409,Hour Meter,NULL,?,HOUR,Y,32,1,0,Hour Meter,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3,4AD87818-7FED-400E-9C42-56A1E82075DC,SPN19420,Payload (Realtime),NULL,?,TON,Y,16,1,0,Payload (Realtime),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4,4AD87818-7FED-400E-9C42-56A1E82075DC,SPN19429,Payload Lamp,NULL,?,STATE,Y,8,1,0,Payload Lamp,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5,4AD87818-7FED-400E-9C42-56A1E82075DC,SPN19430,Payloads Status (Transit State),NULL,?,STATE,Y,8,1,0,Payload Status,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6,4AD87818-7FED-400E-9C42-56A1E82075DC,SPN10401,Hydraulic Oil Temperature,NULL,?,C,Y,8,1,-40,Hydraulic Oil Temperature,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7,4AD87818-7FED-400E-9C42-56A1E82075DC,SPN10400,Brake/Steering Oil Pressure,NULL,?,MPA,Y,16,1,0,Brake/Steering Oil Pressure,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8,4AD87818-7FED-400E-9C42-56A1E82075DC,SPN14525,Body Angle,NULL,?,PERCENT,Y,8,1,0,Body Angle,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9,4AD87818-7FED-400E-9C42-56A1E82075DC,SPN16422,Brake Cooling Oil Temperature,NULL,?,C,Y,8,1,-40,Brake Cooling Oil Temperature,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10,4AD87818-7FED-400E-9C42-56A1E82075DC,SPN16402,Incline meterX (Pitch),NULL,?,DEG,Y,16,1,-200,Incline meterX (Pitch),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,4AD87818-7FED-400E-9C42-56A1E82075DC,SPN03408,Travel Speed,NULL,?,KM/H,Y,16,1,0,Travel Speed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12,4AD87818-7FED-400E-9C42-56A1E82075DC,SPN14526,Travel Mode,NULL,?,STATE,Y,8,1,0,Travel Mode,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
13,4AD87818-7FED-400E-9C42-56A1E82075DC,SPN02400,Shift Lever Position,NULL,?,STATE,Y,8,1,0,Shift Lever Position,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14,4AD87818-7FED-400E-9C42-56A1E82075DC,SPN02448,Wheel Motor Temp (Right),NULL,?,C,Y,8,1,-40,Wheel Motor Temp (Right),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,4AD87818-7FED-400E-9C42-56A1E82075DC,SPN02449,Wheel Motor Temp (Left),NULL,?,C,Y,8,1,-40,Wheel Motor Temp (Left),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
16,4AD87818-7FED-400E-9C42-56A1E82075DC,SPN00046,Engine Speed,NULL,?,RPM,Y,16,1,0,EngineSpeed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
17,4AD87818-7FED-400E-9C42-56A1E82075DC,SPN00006,Engine Coolant Water Temperature,NULL,?,C,Y,8,1,-40,EngineCoolantWaterTemp,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
18,4AD87818-7FED-400E-9C42-56A1E82075DC,SPN00021,Intake Manifold Temperature 1,NULL,?,C,Y,8,1,-40,AfterCoolerTemp 1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19,4AD87818-7FED-400E-9C42-56A1E82075DC,SPN00022,Intake Manifold Temperature 2,NULL,?,C,Y,8,1,-40,AfterCoolerTemp 2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20,4AD87818-7FED-400E-9C42-56A1E82075DC,SPN00231,Intake Manifold Temperature 3,NULL,?,C,Y,8,1,-40,AfterCoolerTemp 3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21,4AD87818-7FED-400E-9C42-56A1E82075DC,SPN00232,Intake Manifold Temperature 4,NULL,?,C,Y,8,1,-40,AfterCoolerTemp 4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22,4AD87818-7FED-400E-9C42-56A1E82075DC,SPN00012,Engine Oil Temperature,NULL,?,C,Y,16,1,-273,EngineOilTemp,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
23,4AD87818-7FED-400E-9C42-56A1E82075DC,SPN00011,Engine Oil Pressure,NULL,?,KPA,Y,8,1,0,EngineOilPress,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
24,4AD87818-7FED-400E-9C42-56A1E82075DC,SPN14527,Fuel Gauge of Display,NULL,?,STATE,Y,8,1,0,Fuel Gauge,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25,4AD87818-7FED-400E-9C42-56A1E82075DC,SPN00016,Boost Pressure Left bank,NULL,?,KPA,Y,8,1,0,Boost Pressure1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
26,4AD87818-7FED-400E-9C42-56A1E82075DC,SPN00017,Boost Pressure Right bank,NULL,?,KPA,Y,8,1,0,Boost Pressure2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
27,4AD87818-7FED-400E-9C42-56A1E82075DC,SPN00120,Exhaust Temperature #1,NULL,?,C,Y,16,1,-273,Exhaust Temperature #1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
28,4AD87818-7FED-400E-9C42-56A1E82075DC,SPN00121,Exhaust Temperature #2,NULL,?,C,Y,16,1,-273,Exhaust Temperature #2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
29,4AD87818-7FED-400E-9C42-56A1E82075DC,SPN00122,Exhaust Temperature #3,NULL,?,C,Y,16,1,-273,Exhaust Temperature #3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30,4AD87818-7FED-400E-9C42-56A1E82075DC,SPN00123,Exhaust Temperature #4,NULL,?,C,Y,16,1,-273,Exhaust Temperature #4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
31,4AD87818-7FED-400E-9C42-56A1E82075DC,SPN00124,Exhaust Temperature #5,NULL,?,C,Y,16,1,-273,Exhaust Temperature #5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
32,4AD87818-7FED-400E-9C42-56A1E82075DC,SPN00125,Exhaust Temperature #6,NULL,?,C,Y,16,1,-273,Exhaust Temperature #6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33,4AD87818-7FED-400E-9C42-56A1E82075DC,SPN00126,Exhaust Temperature #7,NULL,?,C,Y,16,1,-273,Exhaust Temperature #7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
34,4AD87818-7FED-400E-9C42-56A1E82075DC,SPN00127,Exhaust Temperature #8,NULL,?,C,Y,16,1,-273,Exhaust Temperature #8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
35,4AD87818-7FED-400E-9C42-56A1E82075DC,SPN00128,Exhaust Temperature #9,NULL,?,C,Y,16,1,-273,Exhaust Temperature #9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
36,4AD87818-7FED-400E-9C42-56A1E82075DC,SPN00129,Exhaust Temperature #10,NULL,?,C,Y,16,1,-273,Exhaust Temperature #10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37,4AD87818-7FED-400E-9C42-56A1E82075DC,SPN00130,Exhaust Temperature #11,NULL,?,C,Y,16,1,-273,Exhaust Temperature #11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38,4AD87818-7FED-400E-9C42-56A1E82075DC,SPN00131,Exhaust Temperature #12,NULL,?,C,Y,16,1,-273,Exhaust Temperature #12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
39,4AD87818-7FED-400E-9C42-56A1E82075DC,SPN00132,Exhaust Temperature #13,NULL,?,C,Y,16,1,-273,Exhaust Temperature #13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
40,4AD87818-7FED-400E-9C42-56A1E82075DC,SPN00133,Exhaust Temperature #14,NULL,?,C,Y,16,1,-273,Exhaust Temperature #14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
41,4AD87818-7FED-400E-9C42-56A1E82075DC,SPN00134,Exhaust Temperature #15,NULL,?,C,Y,16,1,-273,Exhaust Temperature #15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
42,4AD87818-7FED-400E-9C42-56A1E82075DC,SPN00135,Exhaust Temperature #16,NULL,?,C,Y,16,1,-273,Exhaust Temperature #16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
43,4AD87818-7FED-400E-9C42-56A1E82075DC,SPN19411,Strut Pressure Left Front,NULL,?,MPA,Y,16,1,0,Strut Pressure Left Front,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
44,4AD87818-7FED-400E-9C42-56A1E82075DC,SPN19412,Strut Pressure Right Front,NULL,?,MPA,Y,16,1,0,Strut Pressure Right Front,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45,4AD87818-7FED-400E-9C42-56A1E82075DC,SPN19413,Strut Pressure Left Rear,NULL,?,MPA,Y,16,1,0,Strut Pressure Left Rear,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46,4AD87818-7FED-400E-9C42-56A1E82075DC,SPN19414,Strut Pressure Right Rear,NULL,?,MPA,Y,16,1,0,Strut Pressure Right Rear,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47,4AD87818-7FED-400E-9C42-56A1E82075DC,SPN00044,Ambient Temperature,NULL,?,C,Y,8,1,-40,AmbientTemperature,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
48,4AD87818-7FED-400E-9C42-56A1E82075DC,SPN19441,Payload Number after Power ON,NULL,?,,Y,16,1,0,Payload Number after Power ON,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
49,4AD87818-7FED-400E-9C42-56A1E82075DC,SPN19443,Payload (Measurement),NULL,?,TON,Y,16,1,0,Payload (Measurement),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50,4AD87818-7FED-400E-9C42-56A1E82075DC,SPN14501,Central Indicator,NULL,?,STATE,Y,2,1,0,Central Indicator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
51,4AD87818-7FED-400E-9C42-56A1E82075DC,SPN14502,Hydraulic Oil Level Indicator,NULL,?,STATE,Y,2,1,0,Hydraulic Oil Level Indicator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
52,4AD87818-7FED-400E-9C42-56A1E82075DC,SPN14503,Hydraulic Oil Overheat Indicator,NULL,?,STATE,Y,2,1,0,Hydraulic Oil Overheat Indicator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53,4AD87818-7FED-400E-9C42-56A1E82075DC,SPN14504,Seat Belt & No Driver On Seat Warning Indicator,NULL,?,STATE,Y,2,1,0,Seat Belt & No Driver On Seat Warning Indicator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
